,Hotel Image,Hotel Name,Tiper Properti,City,Address,Hotel Rating,Min,Max,Facilities,Lattitute,Longitude
0,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/10/3f01be8f-c95e-4b15-9ee8-252bd157d057-1636486522933-07ef5c772ba76a84b1f9a901120063b5.jpg,SPOT ON 90698 Delfi Homestay Syariah,Hotel,Banjarnegara,"Jl. Arjuna Selatan, Karangsari, Dieng Kulon, Banjarnegara, Jawa Tengah, Indonesia, Kabupaten Wonosobo",3.8,90806,160834,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam']",-7.211818,109.909442
1,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/10/1a9ee311-120f-40a6-9d45-48f33055adcb-1639082457528-1581dc20e03150f42cda7021779776b4.jpg,Charaka Residence,Hotel,Banjarnegara,"Jl. Dieng No.13, Krajan, Dieng Kulon, Kec. Batur, Kab. Banjarnegara, Jawa Tengah",3.7,284806,760000,"['WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Teras', 'Restoran', 'Parkir (Gratis)', 'Brankas Hotel', 'Resepsionis 24 Jam', 'Keamanan', 'Detektor Asap']",-7.202985,109.905053
2,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/03/22/fac8b115-64b7-46a7-818e-35daa5712de3-1647945932895-05cce219cda8a54ed0afee36eaf6ec13.jpg,RedDoorz Syariah near Komplek Candi Arjuna Dieng 2,Guest House,Banjarnegara,"Jl. Telaga Warna No.168, Dieng, Kejajar, Kabupaten Wonosobo, Jawa Tengah 56354, Indonesia",4.6,150256,333795,"['tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.206518,109.911781
3,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/24/c162e1b5-d5a8-44ae-8a9f-798c9dee9333-1640338827607-82f9ed004ec5b66407779e1bfa124123.jpg,Tani Jiwo Hostel Dieng,Guest House,Banjarnegara,JL Raya Dieng Rt 03 /03 Dieng Kulon,4.0,97073,477300,"['WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Fasilitas Rapat', 'Penyimpanan Barang', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Fasilitas Rapat', 'Penyimpanan Barang', 'Perpustakaan', 'Ruang Merokok', 'Fasilitas rapat', 'Ruang merokok khusus', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Tur', 'Staf Multibahasa', 'Resepsionis 24 Jam']",-7.20293,109.903314
4,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/04/14/3bce473b-cbef-4e9c-afc5-f7b9e562501d-1649906143465-35fc9d30a4fecb3e08df501597afb380.jpg,Homestay Merpati Dieng Syariah RedPartner,Hotel,Banjarnegara,"Jl. Telaga Warna No.168, RT.003/RW.001, Dieng, wonosobo, Kabupaten Wonosobo, Jawa Tengah 56354, Indonesia",4.4,243454,393822,"['tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.206149,109.911612
5,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/05/bdccda24-3159-466c-8e89-c677133b9b54-1659678346135-c0faa65c5483f2d37ec39b8b93359f39.jpg,Homestay Nakula Sadewa,Homestay,Banjarnegara,"Jl. Telaga Warna RT 4 RW 1, Dieng, Kec. Kejajar, Kabupaten Wonosobo, Jawa Tengah",Belum ada rating,200000,300000,"['InDOnesia CARE', 'tiket CLEAN', 'Parkir', 'AC', 'InDOnesia CARE', 'tiket CLEAN', 'Parkir', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'InDOnesia CARE', 'tiket CLEAN']",-7.207458,109.911926
6,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/08/05/6fd493e6-79c7-4493-9ebe-2368cba68781-1659677135006-889dbe8909a14950c9ef7406ef058fde.jpg,Homestay Nakula Sadewa 2,Homestay,Banjarnegara,"Jl. Telaga Warna RT 4 RW 1( depan SD Dieng ), Dieng, Kec. Kejajar, Kabupaten Wonosobo, Jawa Tengah",Belum ada rating,250000,250000,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'InDOnesia CARE', 'tiket CLEAN']",-7.209679,109.911688
7,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/21/722ee112-c14f-448a-8e61-68dd28f5e7b4-1640067332988-abf777d04bc3e2ac8645267b5f7b8e90.jpg,Flamboyan Homestay 1 Dieng RedPartner,Hotel,Banjarnegara,"Homestay Flamboyan Dieng, Jalan Dieng, RT.1/RW.1, Krajan, Dieng Kulon, Wonosobo Regency, Central Java, Indonesia",3.5,134550,198000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.203209,109.911061
8,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/05/07/a589b13b-b023-4c9f-a43e-58bbfe856b73-1651926921327-f2b5c9a510d78b5cbf7ce0e0aa8784da.jpg,Diekul Potato Homestay by Luxury Degree,Homestay,"Pasurenan, Banjarnegara","QWX4+JPF, Krajan, Dieng Kulon, Kec. Batur, Kab. Banjarnegara, Jawa Tengah",Belum ada rating,310000,320000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Antar Jemput Bandara', 'Parkir (Gratis)', 'tiket CLEAN', 'Shower']",-7.210109,109.848466
9,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/04/04/fcb5a1b7-cad6-4a42-abeb-0b5aafc9adb2-1649042129373-f389baa64a5cd3a35aca94c25fecd498.jpg,Kurnia Pandawa Homestay Syariah by Luxury Degree,Homestay,Banjarnegara,"Dieng Kulon RT 03 RW 03, Banjarnegara, Jawa Tengah, Indonesia, Banjarnegara",Belum ada rating,320000,320000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Antar Jemput Bandara', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Antar Jemput Bandara', 'Penyimpanan Barang', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Penitipan Bagasi', 'Keamanan']",-7.202131,109.905225
10,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/18/90f533c7-b15a-4d93-a1bd-b01e2071d473-1616084714911-7638ccae0f83b939ca96ffec49cc3d5f.jpg,Casablanca Family Syariah,Homestay,Banjarnegara,JL RAYA DIENG KULON RT 1 / RW 1 BATUR BANJARNEGARA JAWA TENGAH,5.0,209472,417687,"['tiket CLEAN', 'WiFi', 'Parkir', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Antar Jemput Bandara', 'ATM/Bank', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Staf Multibahasa']",-7.20257,109.909755
11,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/01/19/acc4b5e6-10c6-4f01-8299-21bcdf01f775-1642571125806-52d4ad144769fdee90627e614e83145b.jpg,Tikako Cottage,Cottage,"Banjarmangu, Banjarnegara","Dusun I, Kalilunjar, Banjarmangu, Banjarnegara, Central Java",4.1,400000,400000,"['tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Area Outbound', 'Kolam Renang Private', 'tiket CLEAN', 'Kolam Renang', 'WiFi', 'Parkir', 'Area Outbound', 'Kolam Renang Private', 'Kolam Renang Pribadi', 'Kolam Renang', 'Parkir (Gratis)', 'Area Bermain Anak']",-7.331235,109.710535
12,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/20/db876fdb-a56b-4614-8c7b-a048f5abc0ed-1603135279840-bfbf5f6d0e77a2a58bc6444aec77ae9f.jpg,RedDoorz Syariah near Alun Alun Kebumen,Hotel,"Kebumen, Kebumen","Jl. Kapten Piere Tendean No.15 A, Kepatihan, Kutosari, Kec. Kebumen, Kabupaten Kebumen, Jawa Tengah 54317, Indonesia",3.9,233750,247775,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-7.666116,109.648014
13,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/1c345003-e168-4a22-8fb4-6126e8d21cc2-1604119491705-56b97be939b17ee905309767d3a03f66.jpg,Hotel Grand Putra Syariah,Hotel,"Kebumen, Kebumen","Jalan Pemuda No. 27, Dukuh, Kebumen, Kec. Kebumen, Kabupaten Kebumen, Jawa Tengah 54311, Indonesia",4.2,345000,345000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Lift', 'AC', 'Antar Jemput Bandara', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Lift', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-7.672982,109.660952
14,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/cbf6b34b-64ec-46db-aecb-492f74c22cc6-1604142213551-52c155171ef068857e72e82afe192fa2.jpg,RedDoorz near Stasiun Kebumen,Hotel,"Kebumen, Kebumen","Jl. Pemuda No.63, Kebumen Kidul, Kebumen, Kec. Kebumen, Kabupaten Kebumen, Jawa Tengah 54311, Indonesia",3.2,227786,361760,"['WiFi', 'Parkir', 'AC', 'WiFi', 'Parkir', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Shower']",-7.675799,109.660526
15,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/04/f6dc0cb5-bc37-424c-9a05-5326d74a16c5-1656914776577-3e8f90e96e0e836af2692d9b9b357f28.jpg,Hotel Wisma CK,Hotel,"Kebumen, Kebumen","Jl. Cincin Kota No.8, Megabiru, Karangsari, Kec. Kebumen, Kabupaten Kebumen, Jawa Tengah",Belum ada rating,196000,245000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.663304,109.666484
16,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/04/12/114d526f-fa25-4acc-b63c-a73588ca83c1-1618206319708-aacd2841d36db9a9c56e0523b9c8d6c3.jpg,RedDoorz near RSUD Kebumen 2,Hotel,"Kebumen, Kebumen","Jl. Depok Rejo No.7, RW.01, Ketraman, Adikarso, Kec. Kebumen, Kabupaten Kebumen, Jawa Tengah 54317, Indonesia",2.8,155024,232447,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.69635,109.680139
17,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/02/07/750324c8-8765-4ed8-a4f1-dbd6fe26a236-1644204320853-523d68b9670bc35babdea576b337df05.jpg,Wisma Tulus Syariah Kebumen RedPartner,Guest House,"Kebumen, Kebumen","Jl. HM Sarbini No.4a, Kebumen, Bumirejo, Kec. Kebumen, Kabupaten Kebumen, Jawa Tengah 54316, Indonesia",3.5,180912,227700,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.665201,109.651211
18,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/03/02/4e2ee38d-ca10-420a-a07a-5acf11356f56-1646211918258-dab9f438335d39960b0e856c31034b77.jpg,Bungalow Ungu Kebumen RedPartner,Cottage,"Kebumen, Kebumen","Jl. Lingkar Selatan No. 3 Muktisari Karangtengah, Karangtengah, Muktisari, Kec. Kebumen, Kabupaten Kebumen, No.3 Muktisari, Kecamatan Kebumen Kebumen, 54317 Kebumen, Indonesia",4.0,224229,577395,"['tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'AC', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.694809,109.68467
19,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/05/12/17d1a281-0f2d-4a01-8338-b41e860e9f13-1652349644186-37f063e27f3b5559e0f72457ba2a32f8.jpg,Hotel Chandra Temanggung Syariah RedPartner,Hotel,"Temanggung, Temanggung","'Jalan Pahlawan' 'Jalan Pahlawan, No.27, Giyanti, Kecamatan Temanggung'",2.8,81732,126349,"['Parkir', 'Resepsionis 24 Jam', 'Parkir', 'Resepsionis 24 Jam', 'Ruang merokok khusus', 'Resepsionis 24 Jam', 'Area Merokok', 'Parkir di hotel']",-7.327539920806885,110.17962646484375
20,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/26/169a10f7-4fc2-42ac-8cf5-52c3e3c4be58-1637888442829-57501e23fc8abfa904e0c2e95f70d5b4.jpg,Dieng Kledung Pass Hotel & Restaurant,Hotel,"Parakan, Temanggung",Jl. Raya Wonosobo - Parakan Km 17,3.9,358000,358000,"['WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Antar Jemput Bandara', 'Perlengkapan BBQ', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'Antar Jemput Bandara', 'Perlengkapan BBQ', 'Taman', 'Mendaki', 'WiFi Publik', 'Restoran', 'Layanan Laundry/Dry Cleaning', 'Tur', 'Layanan Concierge', 'Resepsionis 24 Jam']",-7.341700077056885,110.03112030029297
21,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/13/74350969-b028-4c9c-9ba3-4e4fe8720f1b-1639406120993-95946d63aefe9a8f122a286cb377c133.jpg,Hotel Chandra Temanggung Syariah RedPartner,Hotel,"Temanggung, Temanggung","Jl. Pahlawan no. 27, RT 01, RW 05, Karangsari, Giyanti, Temanggung, Jawa Tengah",2.9,167580,239400,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'WiFi Publik', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.32752,110.179422
22,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/15/e18d1d70-79a1-44bf-8ba8-414f34072dc3-1602732711896-17f4e17df7a9eb80721a2509976a961a.jpg,TriDwi Homestay,Vacation Home,"Parakan, Temanggung","Karang Wetan, DS Mandisari, RT:04, RW:03, Parakan",3.7,180001,280001,"['WiFi', 'Antar Jemput Bandara', 'WiFi', 'Antar Jemput Bandara', 'Arena Game Center', 'Rak Pakaian', 'Layanan Concierge', 'Layanan penyewaan sepeda']",-7.271669864654541,110.09707641601562
23,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/eed3ef4b-ec04-48f0-ae21-0335611dc93f-1604141563468-bc4ffbe01560bd7a3dc3d0546e50936f.jpg,Umbrella Homestay,Homestay,"Garungan, Wonosobo","Jl. Dieng, Kuripan, Garung, Kabupaten Wonosobo, Jawa Tengah 56353, Indonesia",4.3,150000,250000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Ruang Merokok', 'AC', 'Ruang merokok khusus', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Staf Multibahasa', 'Resepsionis 24 Jam']",-7.284881,109.931674
24,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/27ce5d88-4398-4e4d-b506-afab31b8ccfa-1604135891562-d23429e3f356d15728e8c119e78522f4.jpg,RedDoorz near Alun Alun Wonosobo,Hotel,"Wonosobo, Wonosobo","Jl. Jenderal Ahmad Yani No.141, Wonosobo Timur, Wonosobo Tim., Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah",3.2,222750,306900,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'Penyimpanan Barang', 'Teras', 'WiFi Publik', 'Ruang Tamu', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Resepsionis 24 Jam']",-7.368352,109.901285
25,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/09/b9cc3342-1e87-4157-afc6-a6520f5b283a-1639062622134-dd3782e62b7aa9ea3af9e61ae2fc32f8.jpg,The Cabin Tanjung Hotel,Hotel,"Kalierang, Wonosobo",Jl Banyumas Km 4 Wonorejo Selomerto Wonosobo,4.0,311507,350000,"['InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'InDOnesia CARE', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Fasilitas Rapat', 'Penyimpanan Barang', 'AC', 'Fasilitas rapat', 'WiFi Publik', 'Restoran', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Staf Multibahasa', 'Layanan Concierge', 'Resepsionis 24 Jam']",-7.3940717,109.8922709
26,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/03/12/f9c6c3b5-aaba-4679-9470-ec71f3e7bff3-1615559171343-c4742401f44edc5e5eb30fef7378a1a3.jpg,RedDoorz @ Gerbang Dieng Plateau Area,Guest House,"Kejajar, Wonosobo","Jl. Dieng, Parikesit, Kejajar, Kabupaten Wonosobo, Jawa Tengah 56354, Indonesia",3.2,237160,237160,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Teras', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.216188,109.930053
27,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/02/10/72d13d34-468f-4a9d-b11b-5be4971a6d1d-1612949709035-46b1f18434bcecd24f40f9f8484fd29d.jpg,Parama Hotel,Hotel,"Wonosobo, Wonosobo",Jl Achmad Yani No 112 Wonosobo Jawa Tengah,3.1,198000,238800,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Antar Jemput Bandara', 'AC', 'Restoran', 'Parkir (Gratis)', 'Layanan Laundry/Dry Cleaning', 'Resepsionis 24 Jam', 'tiket CLEAN']",-7.366036,109.901509
28,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/12/16/0a19d93c-9a66-4db8-b9c2-ef2d871b59a6-1639638312997-bfe7edc636c9dfb74cc70e871287920d.jpg,Arjuna 2 Homestay Syariah Dieng,Hotel,"Kejajar, Wonosobo","Jl. Telaga Warna No.4/1, Dieng, Kejajar, Kabupaten Wonosobo, Jawa Tengah 56354, Indonesia",3.6,131225,342720,"['tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Resepsionis 24 Jam', 'AC', 'AC', 'WiFi Publik', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.209461,109.91213
29,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/07/29/b31f71af-1f8f-4fd7-94e6-ad76e3ffe26a-1659070518265-2e5f7b9d3fc1b3746409fc8b6c81f289.jpg,Urbanview Hotel Umbrella Dieng,Hotel,"Garungan, Wonosobo","Jl. Dieng, Kuripan, Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah 56353, Indonesia",4.5,341000,412425,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.284799,109.931645
30,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2022/06/24/bb7839a5-d1a4-4e6a-b90a-1d8385ff3f93-1656054223348-dc7e9109a3c569295aff1188d0fe258b.jpg,RedDoorz Syariah near Terminal Mendolo Wonosobo 2,Hotel,"Wonosobo, Wonosobo","Jl. Lkr. Sel, Ngaglik, Pancurwening, Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah 56316, Indonesia",4.7,187500,415800,"['tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'tiket CLEAN', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'AC', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Resepsionis 24 Jam']",-7.366997,109.920006
31,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2020/10/31/2a7c3458-ca78-4614-ad59-ef6b975bd5e8-1604146145703-2ec309ee929890109557674a6e9853c2.jpg,Hotel Tirta Arum,Hotel,"Wonosobo, Wonosobo","Jalan Raya Kertek - Wonosobo KM. 04 Binangun, Binangun, Wringinanom, Kec. Wonosobo, Kabupaten Wonosobo, Jawa Tengah 56371, Indonesia",3.5,150000,350000,"['tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'tiket CLEAN', 'WiFi', 'Parkir', 'Restoran', 'Resepsionis 24 Jam', 'AC', 'Penyimpanan Barang', 'Teras', 'Ruang Merokok', 'AC', 'WiFi Publik', 'Restoran', 'Ruang Tamu', 'Ruang merokok khusus', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Penitipan Bagasi', 'Tur', 'Resepsionis 24 Jam', 'Layanan Laundry/Dry Cleaning', 'Staf Multibahasa']",-7.369542,109.930256
32,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/t_htl-dskt/tix-hotel/images-web/2021/11/01/5049604e-8414-46fc-b7ff-7e2e22f10e7b-1635711331044-61f9b9f350988b10d4a4331e79e629ef.jpg,OYO 90517 Homestay Wonosobo Asri,Hotel,"Wonosobo, Wonosobo","Jl. Kyai Walik Jlegong, Wonosobo, Jawa Tengah 56311, Indonesia",4.3,86205,190770,"['WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'WiFi', 'Parkir', 'Resepsionis 24 Jam', 'AC', 'Teras', 'AC', 'WiFi Publik', 'Parkir (Gratis)', 'Hewan Peliharaan Tidak Diperbolehkan', 'Check-out Tanpa Antre', 'Check-in Tanpa Antre', 'Resepsionis 24 Jam']",-7.3507239,109.9093591
